time,open,high,low,close,Plot,Plot,Plot,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1770069600,1.1788,1.18149,1.17874,1.1814,,,,,0.003814124869346214,38.62010897059589,44.1640450519363,,,,
1770084000,1.18139,1.18168,1.18008,1.18088,,,,,0.0035189082201000582,37.86232126990824,42.32234079185735,,,,
1770098400,1.1809,1.18244,1.17921,1.17922,,,,,0.0034803871240866964,35.46966365993144,41.204371057539355,,,,
1770112800,1.17922,1.18068,1.17826,1.17961,,,,,0.0033390021742084526,36.4851861620282,40.05467490122588,,,,
1770127200,1.17961,1.18292,1.178,1.18162,,,,,0.003549801884313997,41.58728803700486,39.508653082611524,,,,
1770141600,1.18162,1.18254,1.18058,1.1818,,,,,0.0033378282997387925,42.03633428369422,38.92810824989184,,,,
1770156000,1.18182,1.1832,1.18088,1.1826,,,,,0.0032021178597736333,44.09340356796967,39.034788208770145,,,,
1770170400,1.18261,1.18362,1.1819,1.1833,,,,,0.0030045021451371415,45.9025052044215,39.515836100176834,,,45.9025052044215,
1770184800,1.18332,1.1838,1.18112,1.18136,,,,,0.0029612351924521913,41.85968657240445,39.38774525787786,,,,
1770199200,1.18136,1.18273,1.18048,1.18226,,,,,0.0028664038334585773,44.31015624692175,39.66192726650991,,,,
1770213600,1.18226,1.18258,1.17906,1.17978,,,,,0.0029535499889974293,39.3842272547046,39.39888176035173,,,,
1770228000,1.17976,1.18098,1.17947,1.18055,,,,,0.002761076657131092,41.55664688508179,39.734860091485054,,,,
1770242400,1.18058,1.18084,1.17995,1.18038,,,,,0.002511599769513591,41.205526198912935,40.2385087009416,,,,
1770256800,1.18039,1.18054,1.17828,1.17901,,,,,0.002478053133578436,38.39041801922394,40.625962309485935,,,,
1770271200,1.17902,1.18088,1.17804,1.17808,,,,,0.002526312715767972,36.564239484326954,40.47911448903816,36.564239484326954,,,
1770285600,1.17808,1.18155,1.17804,1.18118,,,,,0.002657471020332259,45.816555021338516,41.047274042711756,,,45.816555021338516,
1770300000,1.18117,1.18218,1.1782,1.18009,,,,,0.002833808217621304,43.41859709570771,41.61505500241005,,,,
1770314400,1.1801,1.18029,1.1775,1.17792,,,,,0.0028279671219384726,39.03807893911205,41.79740448648748,,,,
1770328800,1.17776,1.17884,1.17656,1.17853,,,,,0.002754904839013351,40.844825441821826,41.7443714439744,,,,
1770343200,1.17852,1.18014,1.17846,1.17984,,,,,0.002611584193811558,44.63941979088878,41.93030612305972,,,,
1770357600,1.17983,1.1802,1.17858,1.1792,,,,,0.002479372967970011,43.18205172039167,41.86520956251844,,,,
1770372000,1.1792,1.18112,1.17857,1.18104,,,,,0.0024887899055740167,48.398070896042746,42.0434642547771,,,,
1770386400,1.18104,1.18262,1.18052,1.1818,,,,,0.00243695125149748,50.42257226613995,42.65509894718678,,,,
1770400800,1.1818,1.18241,1.18134,1.18168,,,,,0.002254691084631137,50.088421990203024,43.067832214564014,,,,
1770588000,1.18126,1.18337,1.18097,1.18256,,,,,0.002274065606680313,52.57069582642068,44.009722826829446,,,,
1770602400,1.18254,1.18363,1.18161,1.18334,,,,,0.0022401901924562592,54.720252969429275,44.94998040428283,,,,
1770616800,1.18334,1.18698,1.18332,1.18622,,,,,0.0024294981667954242,61.6342407429537,46.40917430028575,,,,
1770631200,1.18622,1.19058,1.18552,1.19037,,,,,0.002780231744556043,68.98369329186474,48.59440824833151,,,,
1770645600,1.19038,1.19268,1.1893,1.19086,,,,,0.0028602008452818955,69.72122742722459,50.96276452996706,,,,
